Station,Date(NZST),Amount(mm),SofG,Deficit(mm),Runoff(mm),Period(Hrs),Freq
1962,1991 10 23 08 00,0.0,6,46.5,0.0,24,D
1962,1991 10 24 08 00,0.6,8,49.8,0.0,24,D
1962,1991 10 25 08 00,0.0,0,53.6,0.0,24,D
1962,1991 10 26 08 00,0.0,0,57.5,0.0,24,D
1962,1991 10 27 08 00,0.0,0,61.3,0.0,24,D
1962,1991 10 28 08 00,8.6,2,56.6,0.0,24,D
1962,1991 10 29 08 00,13.5,1,46.9,0.0,24,D
1962,1991 10 30 08 00,0.0,0,50.8,0.0,24,D
1962,1991 10 31 08 00,2.3,1,52.3,0.0,24,D
1962,1991 11 01 08 00,0.0,0,56.2,0.0,24,D
1962,1991 11 02 08 00,0.5,1,60.7,0.0,24,D
1962,1991 11 03 08 00,5.2,2,60.5,0.0,24,D
1962,1991 11 04 08 00,5.7,1,59.8,0.0,24,D
1962,1991 11 05 08 00,0.0,0,64.8,0.0,24,D
1962,1991 11 06 08 00,0.0,8,69.8,0.0,24,D
1962,1991 11 07 08 00,50.5,3,24.3,0.0,24,D
1962,1991 11 08 08 00,2.1,0,27.2,0.0,24,D
1962,1991 11 09 08 00,5.4,1,26.7,0.0,24,D
1962,1991 11 10 08 00,1.0,1,30.7,0.0,24,D
1962,1991 11 11 08 00,10.8,1,24.9,0.0,24,D
1962,1991 11 12 08 00,5.3,1,24.6,0.0,24,D
1962,1991 11 13 08 00,0.6,1,29.0,0.0,24,D
1962,1991 11 14 08 00,6.2,1,27.8,0.0,24,D
1962,1991 11 15 08 00,0.0,0,32.8,0.0,24,D
1962,1991 11 16 08 00,0.0,0,37.8,0.0,24,D
1962,1991 11 17 08 00,0.0,0,42.8,0.0,24,D
1962,1991 11 18 08 00,0.0,1,47.8,0.0,24,D
1962,1991 11 19 08 00,0.0,0,52.8,0.0,24,D
1962,1991 11 20 08 00,0.3,0,57.5,0.0,24,D
1962,1991 11 21 08 00,0.0,8,62.5,0.0,24,D
1962,1991 11 22 08 00,3.9,8,63.6,0.0,24,D
1962,1991 11 23 08 00,0.0,8,68.6,0.0,24,D
1962,1991 11 24 08 00,1.7,1,71.8,0.0,24,D
1962,1991 11 25 08 00,0.0,0,76.8,0.0,24,D
1962,1991 11 26 08 00,0.0,8,81.7,0.0,24,D
1962,1991 11 27 08 00,0.0,0,86.3,0.0,24,D
1962,1991 11 28 08 00,0.5,0,90.0,0.0,24,D
1962,1991 11 29 08 00,13.3,1,80.7,0.0,24,D
1962,1991 11 30 08 00,0.0,0,85.3,0.0,24,D
1962,1991 12 01 08 00,0.0,0,89.6,0.0,24,D
1962,1991 12 02 08 00,13.3,1,80.4,0.0,24,D
1962,1991 12 03 08 00,0.4,8,84.7,0.0,24,D
1962,1991 12 04 08 00,1.0,1,88.0,0.0,24,D
1962,1991 12 05 08 00,0.0,0,92.2,0.0,24,D
1962,1991 12 06 08 00,0.1,8,96.0,0.0,24,D
1962,1991 12 07 08 00,4.9,1,94.7,0.0,24,D
1962,1991 12 08 08 00,0.0,8,98.4,0.0,24,D
1962,1991 12 09 08 00,0.0,0,101.9,0.0,24,D
1962,1991 12 10 08 00,0.5,0,104.6,0.0,24,D
1962,1991 12 11 08 00,0.0,0,107.7,0.0,24,D
1962,1991 12 12 08 00,0.1,1,110.4,0.0,24,D
1962,1991 12 13 08 00,0.2,8,112.9,0.0,24,D
1962,1991 12 14 08 00,0.0,8,115.4,0.0,24,D
1962,1991 12 15 08 00,0.0,0,117.7,0.0,24,D
1962,1991 12 16 08 00,0.0,0,119.9,0.0,24,D
1962,1991 12 17 08 00,0.0,0,121.9,0.0,24,D
1962,1991 12 18 08 00,0.0,0,123.8,0.0,24,D
1962,1991 12 19 08 00,0.0,0,125.6,0.0,24,D
1962,1991 12 20 08 00,0.0,0,127.2,0.0,24,D
1962,1991 12 21 08 00,0.0,8,128.7,0.0,24,D
1962,1991 12 22 08 00,0.0,8,130.2,0.0,24,D
1962,1991 12 23 08 00,0.0,8,131.5,0.0,24,D
1962,1991 12 24 08 00,0.2,0,132.5,0.0,24,D
1962,1991 12 25 08 00,0.1,0,133.6,0.0,24,D
1962,1991 12 26 08 00,0.0,0,134.7,0.0,24,D
1962,1991 12 27 08 00,0.1,8,135.6,0.0,24,D
1962,1991 12 28 08 00,5.0,8,131.6,0.0,24,D
1962,1991 12 29 08 00,0.0,8,132.8,0.0,24,D
1962,1991 12 30 08 00,0.0,1,134.0,0.0,24,D
1962,1991 12 31 08 00,2.7,1,132.4,0.0,24,D
1962,1992 01 01 08 00,32.9,1,100.7,0.0,24,D
1962,1992 01 02 08 00,0.2,1,103.8,0.0,24,D
1962,1992 01 03 08 00,0.0,0,107.0,0.0,24,D
1962,1992 01 04 08 00,0.0,1,109.9,0.0,24,D
1962,1992 01 05 08 00,0.0,8,112.7,0.0,24,D
1962,1992 01 06 08 00,0.0,8,115.2,0.0,24,D
1962,1992 01 07 08 00,0.0,8,117.6,0.0,24,D
1962,1992 01 08 08 00,1.2,1,118.6,0.0,24,D
1962,1992 01 09 08 00,0.0,0,120.7,0.0,24,D
1962,1992 01 10 08 00,0.0,0,122.7,0.0,24,D
1962,1992 01 11 08 00,0.0,0,124.6,0.0,24,D
1962,1992 01 12 08 00,0.0,0,126.3,0.0,24,D
1962,1992 01 13 08 00,2.6,1,125.4,0.0,24,D
1962,1992 01 14 08 00,14.0,2,113.0,0.0,24,D
1962,1992 01 15 08 00,0.0,1,115.6,0.0,24,D
1962,1992 01 16 08 00,0.0,0,117.9,0.0,24,D
1962,1992 01 17 08 00,0.5,1,119.6,0.0,24,D
1962,1992 01 18 08 00,38.0,2,83.7,0.0,24,D
1962,1992 01 19 08 00,0.0,1,88.2,0.0,24,D
1962,1992 01 20 08 00,0.0,8,92.4,0.0,24,D
1962,1992 01 21 08 00,0.0,8,96.4,0.0,24,D
1962,1992 01 22 08 00,0.0,8,100.0,0.0,24,D
1962,1992 01 23 08 00,0.2,0,103.2,0.0,24,D
1962,1992 01 24 08 00,0.0,0,106.4,0.0,24,D
1962,1992 01 25 08 00,0.0,0,109.4,0.0,24,D
1962,1992 01 26 08 00,0.0,8,112.2,0.0,24,D
1962,1992 01 27 08 00,1.5,1,113.3,0.0,24,D
1962,1992 01 28 08 00,0.2,8,115.6,0.0,24,D
1962,1992 01 29 08 00,0.0,0,117.9,0.0,24,D
1962,1992 01 30 08 00,8.9,2,111.2,0.0,24,D
1962,1992 01 31 08 00,3.1,1,110.8,0.0,24,D
1962,1992 02 01 08 00,0.0,0,113.4,0.0,24,D
1962,1992 02 02 08 00,0.1,1,115.7,0.0,24,D
1962,1992 02 03 08 00,0.0,0,117.9,0.0,24,D
1962,1992 02 04 08 00,0.0,8,120.0,0.0,24,D
1962,1992 02 05 08 00,0.8,1,121.1,0.0,24,D
1962,1992 02 06 08 00,1.3,8,121.7,0.0,24,D
1962,1992 02 07 08 00,0.0,0,123.5,0.0,24,D
1962,1992 02 08 08 00,0.0,0,125.2,0.0,24,D
1962,1992 02 09 08 00,33.1,1,93.7,0.0,24,D
1962,1992 02 10 08 00,0.0,1,97.3,0.0,24,D
1962,1992 02 11 08 00,0.0,0,100.7,0.0,24,D
1962,1992 02 12 08 00,0.0,0,103.9,0.0,24,D
1962,1992 02 13 08 00,0.0,0,106.9,0.0,24,D
1962,1992 02 14 08 00,0.0,0,109.7,0.0,24,D
1962,1992 02 15 08 00,1.9,2,110.4,0.0,24,D
1962,1992 02 16 08 00,16.7,1,96.2,0.0,24,D
1962,1992 02 17 08 00,0.5,2,99.2,0.0,24,D
1962,1992 02 18 08 00,4.7,1,97.8,0.0,24,D
1962,1992 02 19 08 00,0.0,8,101.1,0.0,24,D
1962,1992 02 20 08 00,0.0,8,104.3,0.0,24,D
1962,1992 02 21 08 00,0.0,0,107.2,0.0,24,D
1962,1992 02 22 08 00,0.0,1,110.0,0.0,24,D
1962,1992 02 23 08 00,0.0,1,112.6,0.0,24,D
1962,1992 02 24 08 00,0.0,1,115.0,0.0,24,D
1962,1992 02 25 08 00,0.0,8,117.2,0.0,24,D
1962,1992 02 26 08 00,0.0,8,119.3,0.0,24,D
1962,1992 02 27 08 00,0.0,8,121.3,0.0,24,D
1962,1992 02 28 08 00,0.1,1,123.1,0.0,24,D
1962,1992 02 29 08 00,1.8,0,123.0,0.0,24,D
1962,1992 03 01 08 00,0.0,0,124.7,0.0,24,D
1962,1992 03 02 08 00,0.0,1,125.9,0.0,24,D
1962,1992 03 03 08 00,0.0,2,127.0,0.0,24,D
1962,1992 03 04 08 00,1.1,2,127.0,0.0,24,D
1962,1992 03 05 08 00,0.0,8,128.1,0.0,24,D
1962,1992 03 06 08 00,0.0,8,129.1,0.0,24,D
1962,1992 03 07 08 00,10.7,1,119.4,0.0,24,D
1962,1992 03 08 08 00,4.0,1,116.8,0.0,24,D
1962,1992 03 09 08 00,0.4,1,117.9,0.0,24,D
1962,1992 03 10 08 00,0.0,0,119.4,0.0,24,D
1962,1992 03 11 08 00,0.0,8,120.9,0.0,24,D
1962,1992 03 12 08 00,0.0,8,122.2,0.0,24,D
1962,1992 03 13 08 00,0.8,8,122.7,0.0,24,D
1962,1992 03 14 08 00,0.0,0,124.0,0.0,24,D
1962,1992 03 15 09 00,0.0,0,125.2,0.0,24,D
1962,1992 03 16 09 00,0.0,0,126.3,0.0,24,D
1962,1992 03 17 09 00,4.1,0,123.3,0.0,24,D
1962,1992 03 18 09 00,0.1,2,124.5,0.0,24,D
1962,1992 03 19 09 00,0.4,0,125.3,0.0,24,D
1962,1992 03 20 09 00,4.4,0,122.0,0.0,24,D
1962,1992 03 21 09 00,0.0,0,123.3,0.0,24,D
1962,1992 03 22 09 00,9.0,1,115.6,0.0,24,D
1962,1992 03 23 09 00,9.8,2,107.4,0.0,24,D
1962,1992 03 24 09 00,0.0,1,109.4,0.0,24,D
1962,1992 03 25 09 00,0.0,1,111.2,0.0,24,D
1962,1992 03 26 09 00,0.0,8,113.0,0.0,24,D
1962,1992 03 27 09 00,0.0,1,114.8,0.0,24,D
1962,1992 03 28 09 00,0.0,8,116.4,0.0,24,D
1962,1992 03 29 09 00,0.0,0,118.0,0.0,24,D
1962,1992 03 30 09 00,2.5,1,117.0,0.0,24,D
1962,1992 03 31 09 00,0.4,0,118.1,0.0,24,D
1962,1992 04 01 09 00,0.0,0,119.6,0.0,24,D
1962,1992 04 02 09 00,0.0,1,120.4,0.0,24,D
1962,1992 04 03 09 00,7.2,2,114.1,0.0,24,D
1962,1992 04 04 09 00,0.0,0,115.1,0.0,24,D
1962,1992 04 05 09 00,0.0,8,116.0,0.0,24,D
1962,1992 04 06 09 00,0.0,8,117.0,0.0,24,D
1962,1992 04 07 09 00,0.0,1,117.9,0.0,24,D
1962,1992 04 08 09 00,0.0,0,118.8,0.0,24,D
1962,1992 04 09 09 00,0.0,0,119.7,0.0,24,D
1962,1992 04 10 09 00,0.0,8,120.5,0.0,24,D
1962,1992 04 11 09 00,54.2,2,67.1,0.0,24,D
1962,1992 04 12 09 00,0.6,2,68.6,0.0,24,D
1962,1992 04 13 09 00,0.1,0,70.6,0.0,24,D
1962,1992 04 14 09 00,0.0,0,72.7,0.0,24,D
1962,1992 04 15 09 00,0.0,1,74.8,0.0,24,D
1962,1992 04 16 09 00,0.0,1,76.9,0.0,24,D
1962,1992 04 17 09 00,0.0,1,78.9,0.0,24,D
1962,1992 04 18 09 00,0.0,0,80.9,0.0,24,D
1962,1992 04 19 09 00,0.0,0,82.9,0.0,24,D
1962,1992 04 20 09 00,0.0,0,84.7,0.0,24,D
1962,1992 04 21 09 00,0.0,0,86.6,0.0,24,D
1962,1992 04 22 09 00,0.0,1,88.3,0.0,24,D
1962,1992 04 23 09 00,0.0,8,90.0,0.0,24,D
1962,1992 04 24 09 00,0.0,0,91.7,0.0,24,D
1962,1992 04 25 09 00,0.0,8,93.3,0.0,24,D
1962,1992 04 26 09 00,0.1,8,94.8,0.0,24,D
1962,1992 04 27 09 00,0.3,1,96.1,0.0,24,D
1962,1992 04 28 09 00,0.0,0,97.6,0.0,24,D
1962,1992 04 29 09 00,0.3,0,98.7,0.0,24,D
1962,1992 04 30 09 00,0.0,1,100.2,0.0,24,D
1962,1992 05 01 09 00,0.0,0,101.6,0.0,24,D
1962,1992 05 02 09 00,1.7,1,100.7,0.0,24,D
1962,1992 05 03 09 00,13.2,2,88.4,0.0,24,D
1962,1992 05 04 09 00,0.1,1,89.5,0.0,24,D
1962,1992 05 05 09 00,0.0,1,90.6,0.0,24,D
1962,1992 05 06 09 00,0.0,1,91.7,0.0,24,D
1962,1992 05 07 09 00,0.1,1,92.6,0.0,24,D
1962,1992 05 08 09 00,5.2,1,88.5,0.0,24,D
1962,1992 05 09 09 00,5.4,1,84.2,0.0,24,D
1962,1992 05 10 09 00,0.8,1,84.6,0.0,24,D
1962,1992 05 11 09 00,3.2,1,82.6,0.0,24,D
1962,1992 05 12 09 00,8.6,1,75.2,0.0,24,D
1962,1992 05 13 09 00,1.3,1,75.3,0.0,24,D
1962,1992 05 14 09 00,0.0,1,76.6,0.0,24,D
1962,1992 05 15 09 00,6.0,1,72.0,0.0,24,D
1962,1992 05 16 09 00,0.8,1,72.5,0.0,24,D
1962,1992 05 17 09 00,2.5,2,71.4,0.0,24,D
1962,1992 05 18 09 00,0.8,1,72.0,0.0,24,D
1962,1992 05 19 09 00,0.4,1,72.9,0.0,24,D
1962,1992 05 20 09 00,2.0,1,72.3,0.0,24,D
1962,1992 05 21 09 00,2.2,1,71.5,0.0,24,D
1962,1992 05 22 09 00,1.6,1,71.2,0.0,24,D
1962,1992 05 23 09 00,0.0,0,72.6,0.0,24,D
1962,1992 05 24 09 00,3.0,1,71.0,0.0,24,D
1962,1992 05 25 09 00,5.8,1,66.5,0.0,24,D
1962,1992 05 26 09 00,2.9,2,65.0,0.0,24,D
1962,1992 05 27 09 00,0.0,1,66.4,0.0,24,D
1962,1992 05 28 09 00,10.0,2,57.8,0.0,24,D
1962,1992 05 29 09 00,6.2,1,52.9,0.0,24,D
1962,1992 05 30 09 00,0.0,0,54.3,0.0,24,D
1962,1992 05 31 09 00,0.0,1,55.7,0.0,24,D
1962,1992 06 01 09 00,0.0,1,57.0,0.0,24,D
1962,1992 06 02 09 00,0.0,1,57.9,0.0,24,D
1962,1992 06 03 09 00,0.1,1,58.7,0.0,24,D
1962,1992 06 04 09 00,0.3,1,59.3,0.0,24,D
1962,1992 06 05 09 00,0.0,0,60.1,0.0,24,D
1962,1992 06 06 09 00,11.3,2,49.7,0.0,24,D
1962,1992 06 07 09 00,0.9,1,49.7,0.0,24,D
1962,1992 06 08 09 00,3.3,1,47.3,0.0,24,D
1962,1992 06 09 09 00,0.3,1,47.9,0.0,24,D
1962,1992 06 10 09 00,0.0,1,48.7,0.0,24,D
1962,1992 06 11 09 00,1.3,1,48.3,0.0,24,D
1962,1992 06 12 09 00,10.0,1,39.2,0.0,24,D
1962,1992 06 13 09 00,0.4,1,39.7,0.0,24,D
1962,1992 06 14 09 00,6.3,1,34.3,0.0,24,D
1962,1992 06 15 09 00,8.4,2,26.7,0.0,24,D
1962,1992 06 16 09 00,3.3,2,24.3,0.0,24,D
1962,1992 06 17 09 00,0.4,2,24.8,0.0,24,D
1962,1992 06 18 09 00,0.4,1,25.3,0.0,24,D
1962,1992 06 19 09 00,7.6,2,18.6,0.0,24,D
1962,1992 06 20 09 00,4.6,2,14.8,0.0,24,D
1962,1992 06 21 09 00,0.0,1,15.7,0.0,24,D
1962,1992 06 22 09 00,0.0,1,16.6,0.0,24,D
1962,1992 06 23 09 00,0.0,0,17.5,0.0,24,D
1962,1992 06 24 09 00,0.0,0,18.4,0.0,24,D
1962,1992 06 25 09 00,0.0,0,19.2,0.0,24,D
1962,1992 06 26 09 00,0.0,5,20.1,0.0,24,D
1962,1992 06 27 09 00,0.0,1,21.0,0.0,24,D
1962,1992 06 28 09 00,0.0,1,21.9,0.0,24,D
1962,1992 06 29 09 00,0.0,1,22.8,0.0,24,D
1962,1992 06 30 09 00,0.0,0,23.6,0.0,24,D
1962,1992 07 01 09 00,0.9,1,23.6,0.0,24,D
1962,1992 07 02 09 00,2.5,2,22.3,0.0,24,D
1962,1992 07 03 09 00,0.4,1,23.1,0.0,24,D
1962,1992 07 04 09 00,0.0,1,24.2,0.0,24,D
1962,1992 07 05 09 00,0.0,1,25.4,0.0,24,D
1962,1992 07 06 09 00,9.8,2,16.8,0.0,24,D
1962,1992 07 07 09 00,2.3,1,15.6,0.0,24,D
1962,1992 07 08 09 00,5.1,1,11.7,0.0,24,D
1962,1992 07 09 09 00,6.3,3,6.6,0.0,24,D
1962,1992 07 10 09 00,3.8,2,3.9,0.0,24,D
1962,1992 07 11 09 00,0.2,2,4.9,0.0,24,D
1962,1992 07 12 09 00,0.0,1,6.1,0.0,24,D
1962,1992 07 13 09 00,6.7,2,0.5,0.0,24,D
1962,1992 07 14 09 00,21.3,2,0.0,19.6,24,D
1962,1992 07 15 09 00,5.7,2,0.0,4.5,24,D
1962,1992 07 16 09 00,0.0,1,1.2,0.0,24,D
1962,1992 07 17 09 00,0.0,1,2.3,0.0,24,D
1962,1992 07 18 09 00,0.0,1,3.5,0.0,24,D
1962,1992 07 19 09 00,0.0,1,4.7,0.0,24,D
1962,1992 07 20 09 00,0.0,0,5.8,0.0,24,D
1962,1992 07 21 09 00,9.5,2,0.0,2.5,24,D
1962,1992 07 22 09 00,53.4,2,0.0,52.2,24,D
1962,1992 07 23 09 00,3.3,2,0.0,2.1,24,D
1962,1992 07 24 09 00,0.5,2,0.7,0.0,24,D
1962,1992 07 25 09 00,11.0,3,0.0,9.2,24,D
1962,1992 07 26 09 00,0.7,3,0.5,0.0,24,D
1962,1992 07 27 09 00,7.9,2,0.0,6.3,24,D
1962,1992 07 28 09 00,1.1,1,0.1,0.0,24,D
1962,1992 07 29 09 00,2.5,1,0.0,1.3,24,D
1962,1992 07 30 09 00,0.4,0,0.8,0.0,24,D
1962,1992 07 31 09 00,11.3,1,0.0,9.4,24,D
1962,1992 08 01 09 00,5.8,2,0.0,4.6,24,D
1962,1992 08 02 09 00,2.3,2,0.0,0.4,24,D
1962,1992 08 03 09 00,0.5,1,1.4,0.0,24,D
1962,1992 08 04 09 00,7.7,2,0.0,4.3,24,D
1962,1992 08 05 09 00,8.5,1,0.0,6.6,24,D
1962,1992 08 06 09 00,1.5,1,0.4,0.0,24,D
1962,1992 08 07 09 00,0.0,0,2.4,0.0,24,D
1962,1992 08 08 09 00,0.0,1,4.3,0.0,24,D
1962,1992 08 09 09 00,16.9,3,0.0,10.7,24,D
1962,1992 08 10 09 00,23.6,3,0.0,21.7,24,D
1962,1992 08 11 09 00,2.1,1,0.0,0.2,24,D
1962,1992 08 12 09 00,4.0,2,0.0,2.1,24,D
1962,1992 08 13 09 00,10.2,2,0.0,8.3,24,D
1962,1992 08 14 09 00,21.5,2,0.0,19.6,24,D
1962,1992 08 15 09 00,10.2,2,0.0,8.3,24,D
1962,1992 08 16 09 00,17.7,2,0.0,15.8,24,D
1962,1992 08 17 09 00,11.0,2,0.0,9.1,24,D
1962,1992 08 18 09 00,2.5,2,0.0,0.6,24,D
1962,1992 08 19 09 00,1.0,2,0.9,0.0,24,D
1962,1992 08 20 09 00,9.0,2,0.0,6.1,24,D
1962,1992 08 21 09 00,7.1,2,0.0,5.2,24,D
1962,1992 08 22 09 00,9.4,2,0.0,7.5,24,D
1962,1992 08 23 09 00,2.7,3,0.0,0.8,24,D
1962,1992 08 24 09 00,0.0,2,1.9,0.0,24,D
1962,1992 08 25 09 00,0.0,2,3.9,0.0,24,D
1962,1992 08 26 09 00,8.7,2,0.0,2.9,24,D
1962,1992 08 27 09 00,13.0,2,0.0,11.1,24,D
1962,1992 08 28 09 00,17.6,2,0.0,15.7,24,D
1962,1992 08 29 09 00,3.9,2,0.0,2.0,24,D
1962,1992 08 30 09 00,2.7,1,0.0,0.8,24,D
1962,1992 08 31 09 00,0.0,2,1.9,0.0,24,D
1962,1992 09 01 09 00,3.1,2,0.8,0.0,24,D
1962,1992 09 02 09 00,10.7,2,0.0,7.5,24,D
1962,1992 09 03 09 00,0.7,2,1.7,0.0,24,D
1962,1992 09 04 09 00,0.1,1,4.1,0.0,24,D
1962,1992 09 05 09 00,2.7,2,3.8,0.0,24,D
1962,1992 09 06 09 00,6.8,2,0.0,0.5,24,D
1962,1992 09 07 09 00,2.0,1,0.4,0.0,24,D
1962,1992 09 08 09 00,5.8,2,0.0,2.9,24,D
1962,1992 09 09 09 00,1.0,1,1.4,0.0,24,D
1962,1992 09 10 09 00,0.6,1,3.3,0.0,24,D
1962,1992 09 11 09 00,6.7,1,0.0,1.0,24,D
1962,1992 09 12 09 00,1.0,1,1.4,0.0,24,D
1962,1992 09 13 09 00,0.0,1,3.9,0.0,24,D
1962,1992 09 14 09 00,0.0,1,6.3,0.0,24,D
1962,1992 09 15 09 00,4.0,1,4.8,0.0,24,D
1962,1992 09 16 09 00,4.1,1,3.1,0.0,24,D
1962,1992 09 17 09 00,0.0,1,5.6,0.0,24,D
1962,1992 09 18 09 00,18.1,2,0.0,10.1,24,D
1962,1992 09 19 09 00,1.0,1,1.4,0.0,24,D
1962,1992 09 20 09 00,5.0,1,0.0,1.1,24,D
1962,1992 09 21 09 00,0.1,1,2.3,0.0,24,D
1962,1992 09 22 09 00,0.0,0,4.8,0.0,24,D
1962,1992 09 23 09 00,0.6,1,6.6,0.0,24,D
1962,1992 09 24 09 00,4.7,1,4.4,0.0,24,D
1962,1992 09 25 09 00,0.0,0,6.8,0.0,24,D
1962,1992 09 26 09 00,3.4,1,5.9,0.0,24,D
1962,1992 09 27 09 00,0.0,1,8.3,0.0,24,D
1962,1992 09 28 09 00,2.6,1,8.2,0.0,24,D
1962,1992 09 29 09 00,0.0,1,10.6,0.0,24,D
1962,1992 09 30 09 00,0.0,1,13.1,0.0,24,D
1962,1992 10 01 09 00,0.0,0,15.5,0.0,24,D
1962,1992 10 02 09 00,14.6,2,4.2,0.0,24,D
1962,1992 10 03 09 00,3.1,1,4.4,0.0,24,D
1962,1992 10 04 08 00,0.2,0,7.6,0.0,24,D
1962,1992 10 05 08 00,0.0,1,10.9,0.0,24,D
1962,1992 10 06 08 00,0.0,1,14.2,0.0,24,D
1962,1992 10 07 08 00,0.0,0,17.5,0.0,24,D
1962,1992 10 08 08 00,0.0,0,20.8,0.0,24,D
1962,1992 10 09 08 00,0.0,0,24.1,0.0,24,D
1962,1992 10 10 08 00,0.1,1,27.3,0.0,24,D
1962,1992 10 11 08 00,0.4,0,30.2,0.0,24,D
1962,1992 10 12 08 00,0.0,0,33.6,0.0,24,D
1962,1992 10 13 08 00,4.6,2,32.3,0.0,24,D
1962,1992 10 14 08 00,0.5,2,35.1,0.0,24,D
1962,1992 10 15 08 00,0.0,1,38.4,0.0,24,D
1962,1992 10 16 08 00,0.1,0,41.6,0.0,24,D
1962,1992 10 17 08 00,0.0,0,44.9,0.0,24,D
1962,1992 10 18 08 00,0.0,0,48.2,0.0,24,D
1962,1992 10 19 08 00,0.0,1,51.5,0.0,24,D
1962,1992 10 20 08 00,0.0,0,54.9,0.0,24,D
1962,1992 10 21 08 00,1.5,2,56.7,0.0,24,D
1962,1992 10 22 08 00,40.0,3,20.0,0.0,24,D
1962,1992 10 23 08 00,50.6,3,0.0,27.3,24,D
1962,1992 10 24 08 00,11.1,2,0.0,7.8,24,D
1962,1992 10 25 08 00,0.0,1,3.3,0.0,24,D
1962,1992 10 26 08 00,3.3,1,3.3,0.0,24,D
1962,1992 10 27 08 00,1.3,1,5.3,0.0,24,D
1962,1992 10 28 08 00,0.0,1,8.7,0.0,24,D
1962,1992 10 29 08 00,0.0,1,12.0,0.0,24,D
1962,1992 10 30 08 00,0.0,2,15.3,0.0,24,D
1962,1992 10 31 08 00,0.0,0,18.6,0.0,24,D
1962,1992 11 01 08 00,0.0,0,21.9,0.0,24,D
1962,1992 11 02 08 00,0.0,0,26.2,0.0,24,D
1962,1992 11 03 08 00,0.0,0,30.5,0.0,24,D
1962,1992 11 04 08 00,0.5,1,34.3,0.0,24,D
1962,1992 11 05 08 00,0.8,1,37.8,0.0,24,D
1962,1992 11 06 08 00,0.2,1,41.9,0.0,24,D
1962,1992 11 07 08 00,0.6,1,45.6,0.0,24,D
1962,1992 11 08 08 00,0.0,1,49.9,0.0,24,D
1962,1992 11 09 08 00,0.0,1,54.3,0.0,24,D
1962,1992 11 10 08 00,0.0,1,58.6,0.0,24,D
1962,1992 11 11 08 00,0.0,0,62.9,0.0,24,D
1962,1992 11 12 08 00,0.0,0,67.2,0.0,24,D
1962,1992 11 13 08 00,0.0,1,71.5,0.0,24,D
1962,1992 11 14 08 00,0.0,1,75.8,0.0,24,D
1962,1992 11 15 08 00,13.7,1,66.4,0.0,24,D
1962,1992 11 16 08 00,8.8,1,61.9,0.0,24,D
1962,1992 11 17 08 00,19.4,1,46.8,0.0,24,D
1962,1992 11 18 08 00,0.5,1,50.6,0.0,24,D
1962,1992 11 19 08 00,12.1,0,42.8,0.0,24,D
1962,1992 11 20 08 00,3.8,1,43.3,0.0,24,D
1962,1992 11 21 08 00,0.0,1,47.6,0.0,24,D
1962,1992 11 22 08 00,0.9,0,51.0,0.0,24,D
1962,1992 11 23 08 00,0.1,1,55.2,0.0,24,D
1962,1992 11 24 08 00,0.3,0,59.2,0.0,24,D
1962,1992 11 25 08 00,0.0,1,63.5,0.0,24,D
1962,1992 11 26 08 00,0.0,1,67.8,0.0,24,D
1962,1992 11 27 08 00,0.0,1,72.1,0.0,24,D
1962,1992 11 28 08 00,0.4,1,76.0,0.0,24,D
1962,1992 11 29 08 00,0.0,1,80.3,0.0,24,D
1962,1992 11 30 08 00,54.0,1,30.3,0.0,24,D
1962,1992 12 01 08 00,2.2,1,32.4,0.0,24,D
1962,1992 12 02 08 00,65.0,1,0.0,27.9,24,D
1962,1992 12 03 08 00,20.3,2,0.0,15.6,24,D
1962,1992 12 04 08 00,0.0,0,4.7,0.0,24,D
1962,1992 12 05 08 00,1.0,1,8.4,0.0,24,D
1962,1992 12 06 08 00,3.1,1,10.0,0.0,24,D
1962,1992 12 07 08 00,0.0,0,14.8,0.0,24,D
1962,1992 12 08 08 00,0.0,0,19.5,0.0,24,D
1962,1992 12 09 08 00,0.0,0,24.2,0.0,24,D
1962,1992 12 10 08 00,12.4,1,16.5,0.0,24,D
1962,1992 12 11 08 00,0.2,0,21.0,0.0,24,D
1962,1992 12 12 08 00,2.9,2,22.8,0.0,24,D
1962,1992 12 13 08 00,16.3,1,11.2,0.0,24,D
1962,1992 12 14 08 00,3.9,1,12.0,0.0,24,D
1962,1992 12 15 08 00,0.0,0,16.8,0.0,24,D
1962,1992 12 16 08 00,0.0,0,21.5,0.0,24,D
1962,1992 12 17 08 00,0.0,0,26.2,0.0,24,D
1962,1992 12 18 08 00,0.0,0,30.9,0.0,24,D
1962,1992 12 19 08 00,0.1,1,35.5,0.0,24,D
1962,1992 12 20 08 00,3.0,1,37.2,0.0,24,D
1962,1992 12 21 08 00,0.0,0,41.9,0.0,24,D
1962,1992 12 22 08 00,0.0,1,46.6,0.0,24,D
1962,1992 12 23 08 00,0.0,0,51.4,0.0,24,D
1962,1992 12 24 08 00,0.2,1,55.9,0.0,24,D
1962,1992 12 25 08 00,1.6,1,59.0,0.0,24,D
1962,1992 12 26 08 00,0.8,1,62.9,0.0,24,D
1962,1992 12 27 08 00,0.0,1,67.6,0.0,24,D
1962,1992 12 28 08 00,0.0,0,72.3,0.0,24,D
1962,1992 12 29 08 00,5.6,0,71.4,0.0,24,D
1962,1992 12 30 08 00,3.7,1,72.4,0.0,24,D
